match,metric_ffreq_a,metric_lfreq_a,metric_ffreq_b,metric_lfreq_b,metric_gender_code,metric_race_code,metric_year,metric_year_align,metric_fname_letters_align,metric_ffreq_min,metric_ffreq_max,metric_ffreq_mean,metric_lfreq_min,metric_lfreq_max,metric_lfreq_mean,metric_fname_dl,metric_fname_jaccard,metric_fname_jw,metric_fname_lcs,metric_fname_lv,metric_fname_osa,metric_fname_qgram,metric_fname_soundex,metric_fname_longest_dl,metric_fname_longest_jaccard,metric_fname_longest_jw,metric_fname_longest_lcs,metric_fname_longest_lv,metric_fname_longest_osa,metric_fname_longest_qgram,metric_fname_longest_soundex,metric_lname_dl,metric_lname_jaccard,metric_lname_jw,metric_lname_lcs,metric_lname_lv,metric_lname_osa,metric_lname_qgram,metric_lname_soundex,metric_lname_longest_dl,metric_lname_longest_jaccard,metric_lname_longest_jw,metric_lname_longest_lcs,metric_lname_longest_lv,metric_lname_longest_osa,metric_lname_longest_qgram,metric_lname_longest_soundex,metric_distance_from_identical
0,-0.7235215271238357,0.5174749541281017,-0.44418039218727007,0.0673031225243975,FALSE,TRUE,31,0.6666666666666666,0,-0.7235215271238357,-0.44418039218727007,-0.7235215271238357,0.0673031225243975,0.5174749541281017,0.5174749541281017,3,0.8571428571428572,0.5,6,3,3,6,0,3,0.8571428571428572,0.5,6,3,3,6,0,7,0.9,0.5634920634920635,11,7,7,11,1,7,0.9,0.5634920634920635,11,7,7,11,1,109.90277777777779
1,0.07343069046859929,-0.721479592098713,-0.16227378659437572,-0.6854061714763071,TRUE,TRUE,0,0,1,-0.16227378659437572,0.07343069046859929,0.07343069046859929,-0.721479592098713,-0.6854061714763071,-0.721479592098713,6,0.7777777777777778,0.4722222222222223,10,6,6,10,1,6,0.7777777777777778,0.4722222222222223,10,6,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125
1,0.5660920613439228,1.0180626495732794,0.5350741325038366,0.9627676274562702,TRUE,TRUE,1,0.3333333333333333,0,0.5350741325038366,0.5660920613439228,0.5660920613439228,0.9627676274562702,1.0180626495732794,1.0180626495732794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,3.609000528515038,-0.8215971311877486,3.532186465649345,1.7933434001467028,TRUE,TRUE,12,0.6666666666666666,0,3.532186465649345,3.609000528515038,3.609000528515038,-0.8215971311877486,1.7933434001467028,-0.8215971311877486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,13,10,10,13,1,10,1,1,13,10,10,13,1,17
1,-0.636581285204661,-0.7840530540293603,-0.6519010489399291,-0.7892281430626111,FALSE,TRUE,0,0,0,-0.6519010489399291,-0.636581285204661,-0.636581285204661,-0.7892281430626111,-0.7840530540293603,-0.7840530540293603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.5931111642450736,1.793973577513305,-0.7705985670843056,1.5208107247326548,TRUE,TRUE,27,0.6666666666666666,0,-0.7705985670843056,-0.5931111642450736,-0.5931111642450736,1.5208107247326548,1.793973577513305,1.793973577513305,4,0.5,0.30000000000000004,6,4,4,6,0,4,0.5,0.30000000000000004,6,4,4,6,0,8,1,1,11,8,8,11,1,8,1,1,11,8,8,11,1,82.32
0,-0.3322904384875494,0.37981333788067784,-0.35515725357898764,1.7933434001467028,TRUE,TRUE,24,0.6666666666666666,0,-0.35515725357898764,-0.3322904384875494,-0.3322904384875494,0.37981333788067784,1.7933434001467028,0.37981333788067784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,11,8,8,11,1,8,1,1,11,8,8,11,1,65
0,9.804888692870205e-4,0.07946072061357125,-0.05841345821804623,0.19708058700727762,TRUE,TRUE,20,0.3333333333333333,0,-0.05841345821804623,9.804888692870205e-4,9.804888692870205e-4,0.07946072061357125,0.19708058700727762,0.07946072061357125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,11,7,7,11,1,7,1,1,11,7,7,11,1,45.44444444444445
1,2.522247504525354,-0.8215971311877486,2.463908802349956,-0.8022058895108992,TRUE,TRUE,0,0,0,2.463908802349956,2.522247504525354,2.522247504525354,-0.8215971311877486,-0.8022058895108992,-0.8215971311877486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142857,0.08333333333333337,2,1,1,2,0,1,0.2857142857142857,0.08333333333333337,2,1,1,2,0,0.015625
1,-0.31780039816768696,-0.3835828976732181,-0.31064568427484646,-0.25714053868280273,TRUE,TRUE,1,0.3333333333333333,0,-0.31780039816768696,-0.31064568427484646,-0.31780039816768696,-0.3835828976732181,-0.25714053868280273,-0.3835828976732181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,-0.766991648083423,1.5561944221768453,-0.7409241875482115,0.015392136731245468,TRUE,TRUE,14,0.6666666666666666,0,-0.766991648083423,-0.7409241875482115,-0.766991648083423,0.015392136731245468,1.5561944221768453,1.5561944221768453,3,0.5,0.3666666666666667,3,3,3,3,0,3,0.5,0.3666666666666667,3,3,3,3,0,7,1,1,13,7,7,13,1,7,1,1,13,7,7,13,1,23.49777777777778
1,-0.5206609626457613,0.029401951069053474,-0.5183663410275055,0.015392136731245468,TRUE,TRUE,1,0.3333333333333333,0,-0.5206609626457613,-0.5183663410275055,-0.5206609626457613,0.015392136731245468,0.029401951069053474,0.029401951069053474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,3.609000528515038,-0.7089648997125836,3.532186465649345,1.7933434001467028,TRUE,TRUE,36,0.6666666666666666,0,3.532186465649345,3.609000528515038,3.609000528515038,-0.7089648997125836,1.7933434001467028,-0.7089648997125836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,11,8,8,11,1,5,1,1,8,5,5,8,1,145
0,-0.766991648083423,-0.834111823573878,0.20865595760680106,-0.7892281430626111,TRUE,TRUE,3,0.3333333333333333,0,-0.766991648083423,0.20865595760680106,-0.766991648083423,-0.834111823573878,-0.7892281430626111,-0.834111823573878,2,0.4285714285714286,0.1777777777777778,3,2,2,3,0,2,0.4285714285714286,0.1777777777777778,3,2,2,3,0,6,0.8,0.626984126984127,9,6,6,9,1,6,0.8,0.626984126984127,9,6,6,9,1,1.9569160997732427
1,-0.34678047880741186,-0.8215971311877486,-0.3254828740428935,-0.8022058895108992,TRUE,TRUE,1,0.3333333333333333,0,-0.34678047880741186,-0.3254828740428935,-0.34678047880741186,-0.8215971311877486,-0.8022058895108992,-0.8215971311877486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,-0.6800514061642483,0.7051953399200434,-0.7557613773162586,1.2223225564220304,FALSE,TRUE,4,0.3333333333333333,0,-0.7557613773162586,-0.6800514061642483,-0.6800514061642483,0.7051953399200434,1.2223225564220304,0.7051953399200434,3,0.5,0.21666666666666667,3,3,3,3,0,3,0.5,0.21666666666666667,3,3,3,3,0,6,0.9,0.5634920634920635,11,6,6,11,1,6,0.9,0.5634920634920635,11,6,6,11,1,4.232471655328798
0,0.015470529189149474,0.129519490158089,9.353008541420538e-4,0.76810143073195,TRUE,TRUE,1,0.3333333333333333,0,9.353008541420538e-4,0.015470529189149474,0.015470529189149474,0.129519490158089,0.76810143073195,0.129519490158089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.7272727272727273,0.5,11,7,7,9,1,7,0.7272727272727273,0.5,11,7,7,9,1,0.7160493827160495
0,1.9861160126904431,1.7188854231965283,1.9891187297724497,-0.2830960315793788,TRUE,TRUE,22,0.6666666666666666,0,1.9861160126904431,1.9891187297724497,1.9861160126904431,-0.2830960315793788,1.7188854231965283,1.7188854231965283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.6,0.5654761904761905,11,8,8,7,1,8,0.6,0.5654761904761905,11,8,8,7,1,54.77777777777777
1,-0.1439199143293375,-0.033171510861593735,0.04544687015828327,0.015392136731245468,TRUE,TRUE,1,0.3333333333333333,0,-0.1439199143293375,0.04544687015828327,-0.1439199143293375,-0.033171510861593735,0.015392136731245468,-0.033171510861593735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,0.5660920613439228,0.7051953399200434,0.5350741325038366,0.7940569236285261,TRUE,TRUE,5,0.3333333333333333,0,0.5350741325038366,0.5660920613439228,0.5660920613439228,0.7051953399200434,0.7940569236285261,0.7051953399200434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8888888888888888,1,9,6,6,9,1,6,0.8888888888888888,1,9,6,6,9,1,3.777777777777778
0,0.2618012146268112,-0.7715383616432309,-0.7112498080121173,-0.6464729321314431,TRUE,TRUE,11,0.6666666666666666,0,-0.7112498080121173,0.2618012146268112,0.2618012146268112,-0.7715383616432309,-0.6464729321314431,-0.7715383616432309,2,0.5,0.2666666666666666,4,2,2,4,0,2,0.5,0.2666666666666666,4,2,2,4,0,6,0.9090909090909091,0.5555555555555556,10,6,6,10,1,6,0.9090909090909091,0.5555555555555556,10,6,6,10,1,14.764444444444443
0,-0.766991648083423,-0.3960975900593476,-0.4738547717233642,-0.620517439234867,TRUE,TRUE,10,0.3333333333333333,0,-0.766991648083423,-0.4738547717233642,-0.766991648083423,-0.620517439234867,-0.3960975900593476,-0.3960975900593476,3,0.6666666666666667,0.3666666666666667,5,3,3,5,0,3,0.6666666666666667,0.3666666666666667,5,3,3,5,0,8,0.9166666666666666,0.5773809523809524,13,8,8,13,1,8,0.9166666666666666,0.5773809523809524,13,8,8,13,1,12.831111111111111
0,-0.6220912448847985,1.0305773419594089,-0.5777151000996937,0.48259100886961387,TRUE,TRUE,5,0.6666666666666666,0,-0.6220912448847985,-0.5777151000996937,-0.6220912448847985,0.48259100886961387,1.0305773419594089,1.0305773419594089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.9,1,10,6,6,10,1,6,0.9,1,10,6,6,10,1,3.777777777777778
1,-0.477190841686174,0.5174749541281017,-0.4886919614914113,0.5345019946627659,TRUE,TRUE,1,0.3333333333333333,0,-0.4886919614914113,-0.477190841686174,-0.477190841686174,0.5174749541281017,0.5345019946627659,0.5174749541281017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,2.3193869400472797,-0.48370043676225366,2.1968393865251086,2.000987343319311,TRUE,TRUE,36,0.6666666666666666,0,2.1968393865251086,2.3193869400472797,2.3193869400472797,-0.48370043676225366,2.000987343319311,-0.48370043676225366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,13,7,7,13,1,7,1,1,13,7,7,13,1,145
1,-0.6510713255245234,-0.7965677464154897,-0.6519010489399291,-0.7762503966143232,TRUE,TRUE,1,0.3333333333333333,0,-0.6519010489399291,-0.6510713255245234,-0.6510713255245234,-0.7965677464154897,-0.7762503966143232,-0.7965677464154897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,0.17486097270763648,0.6175924932171373,-0.7409241875482115,-0.2830960315793788,TRUE,TRUE,3,0.6666666666666666,0,-0.7409241875482115,0.17486097270763648,0.17486097270763648,-0.2830960315793788,0.6175924932171373,0.6175924932171373,1,0,0.08333333333333337,2,1,1,2,0,1,0,0.08333333333333337,2,1,1,2,0,6,0.7777777777777778,0.6047619047619048,10,6,6,8,1,6,0.7777777777777778,0.6047619047619048,10,6,6,8,1,1.7659438775510203
0,-0.4192306804067242,-0.48370043676225366,-0.4145060126511759,0.1711250941107016,TRUE,TRUE,14,0.6666666666666666,0,-0.4192306804067242,-0.4145060126511759,-0.4192306804067242,-0.48370043676225366,0.1711250941107016,-0.48370043676225366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.7777777777777778,0.5555555555555556,10,5,5,8,1,5,0.7777777777777778,0.5555555555555556,10,5,5,8,1,22.472222222222225
1,-0.766991648083423,1.23081242013748,-0.7557613773162586,1.2223225564220304,TRUE,TRUE,1,0.3333333333333333,0,-0.766991648083423,-0.7557613773162586,-0.766991648083423,1.2223225564220304,1.23081242013748,1.23081242013748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
1,-0.7235215271238357,1.23081242013748,-0.7705985670843056,0.7421459378353741,TRUE,TRUE,0,0,0,-0.7705985670843056,-0.7235215271238357,-0.7235215271238357,0.7421459378353741,1.23081242013748,1.23081242013748,1,0,0.04166666666666674,1,1,1,1,0,1,0,0.04166666666666674,1,1,1,1,0,7,0.8181818181818181,0.48809523809523814,11,7,7,11,1,7,0.8181818181818181,0.48809523809523814,11,7,7,11,1,0.796875
0,-0.5786211239252111,3.495971742026909,-0.7557613773162586,-0.8151836359591872,TRUE,TRUE,0,0,0,-0.7557613773162586,-0.5786211239252111,-0.5786211239252111,-0.8151836359591872,3.495971742026909,3.495971742026909,1,0.19999999999999996,0.06666666666666676,1,1,1,1,0,1,0.19999999999999996,0.06666666666666676,1,1,1,1,0,8,0.75,0.5583333333333333,11,8,8,9,1,8,0.75,0.5583333333333333,11,8,8,9,1,1.08
0,1.9861160126904431,-0.12077435756449983,1.9891187297724497,-0.062474341958482595,TRUE,TRUE,37,0.6666666666666666,0,1.9861160126904431,1.9891187297724497,1.9861160126904431,-0.12077435756449983,-0.062474341958482595,-0.12077435756449983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.7777777777777778,0.48611111111111116,10,7,7,8,1,7,0.7777777777777778,0.48611111111111116,10,7,7,8,1,152.87673611111111
0,-0.5641310836053487,-0.834111823573878,-0.2809713047387523,-0.7892281430626111,TRUE,TRUE,11,0.6666666666666666,0,-0.5641310836053487,-0.2809713047387523,-0.5641310836053487,-0.834111823573878,-0.7892281430626111,-0.834111823573878,1,0.33333333333333337,0.16666666666666674,2,1,1,2,0,1,0.33333333333333337,0.16666666666666674,2,1,1,2,0,14,0.6875,0.4549019607843138,19,14,14,17,1,14,0.6875,0.4549019607843138,19,14,14,17,1,14.247645136485966
0,-0.7235215271238357,0.40484272265293675,0.2828419064470364,0.664279459145646,FALSE,TRUE,28,0.6666666666666666,0,-0.7235215271238357,0.2828419064470364,-0.7235215271238357,0.40484272265293675,0.664279459145646,0.40484272265293675,2,0.4285714285714286,0.1777777777777778,3,2,2,3,0,2,0.4285714285714286,0.1777777777777778,3,2,2,3,0,6,0.75,0.5523809523809524,10,6,6,8,1,6,0.75,0.5523809523809524,10,6,6,8,1,89.06802721088438
1,-0.1584099546492,0.17957825970260677,-0.19194816613046986,0.22303607990385363,TRUE,TRUE,1,0.3333333333333333,0,-0.19194816613046986,-0.1584099546492,-0.1584099546492,0.17957825970260677,0.22303607990385363,0.17957825970260677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
1,-0.5061709223258989,-0.7339942844848425,-0.5035291512594584,0.10623636186926154,TRUE,TRUE,0,0,0,-0.5061709223258989,-0.5035291512594584,-0.5061709223258989,-0.7339942844848425,0.10623636186926154,-0.7339942844848425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.7692307692307692,0.670940170940171,15,12,12,13,1,7,0.8,0.5634920634920635,11,7,7,9,1,0.8520710059171599
0,-0.5641310836053487,-0.37106820528708867,-0.45901758195531717,0.5345019946627659,TRUE,FALSE,4,0.3333333333333333,0,-0.5641310836053487,-0.45901758195531717,-0.5641310836053487,-0.37106820528708867,0.5345019946627659,-0.37106820528708867,3,0.5714285714285714,0.33333333333333337,6,3,3,6,0,3,0.5714285714285714,0.33333333333333337,6,3,3,6,0,7,0.9,1,10,7,7,10,1,7,0.9,1,10,7,7,10,1,4.277777777777778
0,-0.607601204564936,-0.5337592063067714,-0.6519010489399291,0.0673031225243975,FALSE,TRUE,3,0.3333333333333333,0,-0.6519010489399291,-0.607601204564936,-0.607601204564936,-0.5337592063067714,0.0673031225243975,-0.5337592063067714,2,0.4,0.21666666666666667,3,2,2,3,0,2,0.4,0.21666666666666667,3,2,2,3,0,6,0.6666666666666667,0.46825396825396826,9,6,6,7,1,6,0.6666666666666667,0.46825396825396826,9,6,6,7,1,3.0546938775510206
1,-0.636581285204661,-0.4711857443761242,-0.6667382387079761,-0.49073997475198694,TRUE,TRUE,1,0.3333333333333333,0,-0.6667382387079761,-0.636581285204661,-0.636581285204661,-0.49073997475198694,-0.4711857443761242,-0.4711857443761242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,2.3193869400472797,-0.834111823573878,2.1968393865251086,-0.7243394108211711,TRUE,TRUE,42,0.6666666666666666,0,2.1968393865251086,2.3193869400472797,2.3193869400472797,-0.834111823573878,-0.7243394108211711,-0.834111823573878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.8888888888888888,0.5694444444444445,12,7,7,12,1,7,0.8888888888888888,0.5694444444444445,12,7,7,12,1,196.765625
0,0.34874145654598593,-0.834111823573878,0.41637661435946005,-0.6854061714763071,TRUE,TRUE,29,0.6666666666666666,0,0.34874145654598593,0.41637661435946005,0.34874145654598593,-0.834111823573878,-0.6854061714763071,-0.834111823573878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8333333333333334,0.5092592592592593,13,8,8,13,1,8,0.8333333333333334,0.5092592592592593,13,8,8,13,1,94.23456790123456
0,0.6965024242226848,0.242151721633254,0.6982832199523544,-0.8022058895108992,TRUE,TRUE,18,0.3333333333333333,0,0.6965024242226848,0.6982832199523544,0.6965024242226848,-0.8022058895108992,0.242151721633254,0.242151721633254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5555555555555556,0.3416666666666667,7,5,5,5,1,5,0.5555555555555556,0.3416666666666667,7,5,5,5,1,36.390625
0,-0.46270080136631153,-0.8215971311877486,-0.5035291512594584,-0.620517439234867,TRUE,TRUE,8,0.6666666666666666,0,-0.5035291512594584,-0.46270080136631153,-0.46270080136631153,-0.8215971311877486,-0.620517439234867,-0.8215971311877486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.7272727272727273,0.5,12,8,8,10,1,8,0.7272727272727273,0.5,12,8,8,10,1,8.11111111111111
0,-0.5351510029656238,3.495971742026909,-0.5332035307955525,-0.8022058895108992,TRUE,TRUE,17,0.6666666666666666,0,-0.5351510029656238,-0.5332035307955525,-0.5351510029656238,-0.8022058895108992,3.495971742026909,3.495971742026909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.7272727272727273,0.5833333333333334,12,7,7,10,1,7,0.7272727272727273,0.5833333333333334,12,7,7,10,1,32.876736111111114
1,-0.7090314868039732,1.5561944221768453,-0.7260869977801644,1.5597439640775188,TRUE,TRUE,1,0.3333333333333333,0,-0.7260869977801644,-0.7090314868039732,-0.7090314868039732,1.5561944221768453,1.5597439640775188,1.5561944221768453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,0.34874145654598593,-0.7089648997125836,0.41637661435946005,-0.8151836359591872,TRUE,TRUE,9,0.6666666666666666,0,0.34874145654598593,0.41637661435946005,0.34874145654598593,-0.8151836359591872,-0.7089648997125836,-0.7089648997125836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.8181818181818181,0.43939393939393945,11,10,10,11,1,10,0.8181818181818181,0.43939393939393945,11,10,10,11,1,9.826446280991735
0,-0.766991648083423,-0.7965677464154897,-0.35515725357898764,-0.8151836359591872,TRUE,TRUE,10,0.3333333333333333,0,-0.766991648083423,-0.35515725357898764,-0.766991648083423,-0.8151836359591872,-0.7965677464154897,-0.7965677464154897,2,0.33333333333333337,0.22222222222222232,4,2,2,4,0,2,0.33333333333333337,0.22222222222222232,4,2,2,4,0,3,0.4285714285714286,0.20952380952380956,4,3,3,4,1,3,0.4285714285714286,0.20952380952380956,4,3,3,4,1,11.517006802721088
0,-0.6655613658443859,-0.18334781949514703,-0.7705985670843056,-0.659450678579731,TRUE,TRUE,3,0.3333333333333333,0,-0.7705985670843056,-0.6655613658443859,-0.6655613658443859,-0.659450678579731,-0.18334781949514703,-0.18334781949514703,2,0.6,0.21666666666666667,3,2,2,3,0,2,0.6,0.21666666666666667,3,2,2,3,0,4,0.5,0.30952380952380965,7,4,4,7,1,4,0.5,0.30952380952380965,7,4,4,7,1,1.5700000000000003
0,-0.3612705191272743,-0.7089648997125836,-0.3254828740428935,-0.5945619463382911,TRUE,TRUE,7,0.3333333333333333,0,-0.3612705191272743,-0.3254828740428935,-0.3612705191272743,-0.7089648997125836,-0.5945619463382911,-0.7089648997125836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.8,0.6000000000000001,10,8,8,10,1,8,0.8,0.6000000000000001,10,8,8,10,1,6.084444444444445
0,-0.013509551450575434,0.3422692607222895,-0.02873907868195209,-0.7892281430626111,TRUE,TRUE,2,0.6666666666666666,0,-0.02873907868195209,-0.013509551450575434,-0.013509551450575434,-0.7892281430626111,0.3422692607222895,0.3422692607222895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.8571428571428572,1,9,7,7,9,1,7,0.8571428571428572,1,9,7,7,9,1,1.4444444444444444
0,-0.6655613658443859,1.23081242013748,-0.7260869977801644,-0.7243394108211711,TRUE,TRUE,41,0.6666666666666666,0,-0.7260869977801644,-0.6655613658443859,-0.6655613658443859,-0.7243394108211711,1.23081242013748,1.23081242013748,4,0.4,0.33333333333333337,5,4,4,3,0,4,0.4,0.33333333333333337,5,4,4,3,0,6,0.8,0.4722222222222223,10,6,6,10,1,6,0.8,0.4722222222222223,10,6,6,10,1,188.22916666666669
0,-0.34678047880741186,-0.15831843472288815,-0.7112498080121173,0.5345019946627659,TRUE,TRUE,17,0.6666666666666666,0,-0.7112498080121173,-0.34678047880741186,-0.34678047880741186,-0.15831843472288815,0.5345019946627659,-0.15831843472288815,4,0.625,0.3238095238095239,6,4,4,6,0,4,0.625,0.3238095238095239,6,4,4,6,0,6,0.9,0.5523809523809524,10,6,6,10,1,6,0.9,0.5523809523809524,10,6,6,10,1,33.49886621315193
0,0.2328211339870863,-0.033171510861593735,0.3273534757511776,0.015392136731245468,TRUE,TRUE,8,0.6666666666666666,0,0.2328211339870863,0.3273534757511776,0.2328211339870863,-0.033171510861593735,0.015392136731245468,-0.033171510861593735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5555555555555556,0.3928571428571429,9,5,5,7,1,5,0.5555555555555556,0.3928571428571429,9,5,5,7,1,7.501736111111111
0,-0.6800514061642483,0.78028349423682,0.34219066551922467,0.5993907269042059,TRUE,TRUE,39,0.6666666666666666,0,-0.6800514061642483,0.34219066551922467,-0.6800514061642483,0.5993907269042059,0.78028349423682,0.78028349423682,1,0.25,0.06666666666666676,1,1,1,1,0,1,0.25,0.06666666666666676,1,1,1,1,0,5,0.875,0.5333333333333334,8,5,5,8,1,5,0.875,0.5333333333333334,8,5,5,8,1,170.07999999999998
0,-0.5496410432854862,-0.5337592063067714,-0.5035291512594584,-0.38691800316568287,FALSE,TRUE,1,0.6666666666666666,0,-0.5496410432854862,-0.5035291512594584,-0.5496410432854862,-0.5337592063067714,-0.38691800316568287,-0.5337592063067714,5,0.6666666666666667,0.44444444444444453,8,5,5,6,0,5,0.6666666666666667,0.44444444444444453,8,5,5,6,0,7,0.9,0.5714285714285715,12,7,7,12,1,7,0.9,0.5714285714285715,12,7,7,12,1,3.5000000000000004
0,0.21833109366722384,-0.633876745395807,0.20865595760680106,1.5597439640775188,TRUE,TRUE,22,0.6666666666666666,0,0.20865595760680106,0.21833109366722384,0.21833109366722384,-0.633876745395807,1.5597439640775188,-0.633876745395807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.8,0.4722222222222223,10,7,7,10,1,7,0.8,0.4722222222222223,10,7,7,10,1,54.54340277777777
0,-0.766991648083423,2.870237122720437,-0.20678535589851693,-0.49073997475198694,TRUE,TRUE,28,0.6666666666666666,0,-0.766991648083423,-0.20678535589851693,-0.766991648083423,-0.49073997475198694,2.870237122720437,2.870237122720437,2,0,0.15000000000000013,3,2,2,1,0,2,0,0.15000000000000013,3,2,2,1,0,6,0.8,0.46031746031746035,9,6,6,9,1,6,0.8,0.46031746031746035,9,6,6,9,1,88.16580498866215
0,-0.6945414464841108,-0.48370043676225366,0.34219066551922467,-0.6334951856831551,FALSE,TRUE,65,0.6666666666666666,0,-0.6945414464841108,0.34219066551922467,-0.6945414464841108,-0.6334951856831551,-0.48370043676225366,-0.48370043676225366,4,0.75,0.4222222222222223,7,4,4,7,0,4,0.75,0.4222222222222223,7,4,4,7,0,7,0.6666666666666667,0.5634920634920635,9,7,7,7,1,7,0.6666666666666667,0.5634920634920635,9,7,7,7,1,472.3333333333334
0,1.9426458917308558,-0.7715383616432309,2.3006997149014383,-0.7892281430626111,TRUE,TRUE,20,0.3333333333333333,0,1.9426458917308558,2.3006997149014383,1.9426458917308558,-0.7892281430626111,-0.7715383616432309,-0.7715383616432309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.8333333333333334,0.587962962962963,15,9,9,13,1,9,0.8333333333333334,0.587962962962963,15,9,9,13,1,45.44444444444445
0,0.02996056950901193,-0.7840530540293603,0.030609680390236198,0.27494706569700567,TRUE,TRUE,9,0.3333333333333333,0,0.02996056950901193,0.030609680390236198,0.02996056950901193,-0.7840530540293603,0.27494706569700567,-0.7840530540293603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.7777777777777778,0.5523809523809524,8,6,6,8,1,6,0.7777777777777778,0.5523809523809524,8,6,6,8,1,9.73469387755102
0,-0.5061709223258989,-0.7965677464154897,-0.5332035307955525,-0.8151836359591872,TRUE,TRUE,25,0.6666666666666666,0,-0.5332035307955525,-0.5061709223258989,-0.5061709223258989,-0.8151836359591872,-0.7965677464154897,-0.7965677464154897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.8,0.5714285714285715,12,7,7,10,1,7,0.8,0.5714285714285715,12,7,7,10,1,70.44444444444446
1,-0.7525016077635606,-0.7840530540293603,-0.7557613773162586,-0.7632726501660352,TRUE,TRUE,1,0.3333333333333333,0,-0.7557613773162586,-0.7525016077635606,-0.7525016077635606,-0.7840530540293603,-0.7632726501660352,-0.7840530540293603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111
0,0.24731117430694874,-0.5462738986929009,0.34219066551922467,-0.581584199890003,FALSE,TRUE,15,0.6666666666666666,0,0.24731117430694874,0.34219066551922467,0.24731117430694874,-0.581584199890003,-0.5462738986929009,-0.5462738986929009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.75,0.5444444444444445,9,6,6,7,1,6,0.75,0.5444444444444445,9,6,6,7,1,27
